,Postal Code,Place Name,State,State Abbreviation,County,Latitude,Longitude,Unnamed: 7
416,2050.0,Marshfield,Massachusetts,MA,Plymouth,42.1062,-70.6993,-1.0
417,2051.0,Marshfield Hills,Massachusetts,MA,Plymouth,42.1512,-70.7341,-1.0
418,2052.0,Medfield,Massachusetts,MA,Norfolk,42.1845,-71.3048,-1.0
419,2053.0,Medway,Massachusetts,MA,Norfolk,42.1514,-71.4217,-1.0
420,2054.0,Millis,Massachusetts,MA,Norfolk,42.1669,-71.3607,-1.0
421,2055.0,Minot,Massachusetts,MA,Plymouth,41.9705,-70.7014,-1.0
422,2056.0,Norfolk,Massachusetts,MA,Norfolk,42.1177,-71.3269,-1.0
423,2059.0,North Marshfield,Massachusetts,MA,Plymouth,41.9705,-70.7014,-1.0
424,2060.0,North Scituate,Massachusetts,MA,Plymouth,41.9705,-70.7014,-1.0
425,2061.0,Norwell,Massachusetts,MA,Plymouth,42.1596,-70.8217,-1.0
427,2065.0,Ocean Bluff,Massachusetts,MA,Plymouth,42.0972,-70.6516,-1.0
428,2066.0,Scituate,Massachusetts,MA,Plymouth,42.2032,-70.7525,-1.0
429,2067.0,Sharon,Massachusetts,MA,Norfolk,42.1094,-71.1759,-1.0
430,2070.0,Sheldonville,Massachusetts,MA,Norfolk,42.18,-71.0892,-1.0
431,2071.0,South Walpole,Massachusetts,MA,Norfolk,42.0992,-71.2752,-1.0
432,2072.0,Stoughton,Massachusetts,MA,Norfolk,42.1253,-71.1074,-1.0
434,2090.0,Westwood,Massachusetts,MA,Norfolk,42.2148,-71.2104,-1.0
435,2093.0,Wrentham,Massachusetts,MA,Norfolk,42.0617,-71.3396,-1.0
482,2147.0,Brookline Village,Massachusetts,MA,Norfolk,42.18,-71.0892,-1.0
484,2149.0,Everett,Massachusetts,MA,Middlesex,42.4112,-71.0514,-1.0
486,2151.0,Revere,Massachusetts,MA,Suffolk,42.4138,-71.0052,-1.0
487,2152.0,Winthrop,Massachusetts,MA,Suffolk,42.3763,-70.98,-1.0
488,2153.0,Medford,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
490,2155.0,Medford,Massachusetts,MA,Middlesex,42.4173,-71.1087,-1.0
491,2156.0,West Medford,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
492,2157.0,Babson Park,Massachusetts,MA,Norfolk,42.1739,-71.1855,-1.0
493,2158.0,Newton,Massachusetts,MA,Middlesex,42.3537,-71.1881,-1.0
494,2159.0,Newton,Massachusetts,MA,Middlesex,42.3161,-71.1912,-1.0
495,2160.0,Newton,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
496,2161.0,Newton,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
497,2162.0,Newton,Massachusetts,MA,Middlesex,42.3319,-71.254,-1.0
499,2164.0,Newton,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
500,2165.0,Newton,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
501,2166.0,Auburndale,Massachusetts,MA,Middlesex,42.3461,-71.2431,-1.0
502,2167.0,Chestnut Hill,Massachusetts,MA,Middlesex,42.3208,-71.1698,-1.0
503,2168.0,Waban,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
509,2174.0,Arlington,Massachusetts,MA,Middlesex,42.4177,-71.1671,-1.0
510,2175.0,Arlington Heights,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
514,2179.0,Waverley,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
515,2180.0,Stoneham,Massachusetts,MA,Middlesex,42.4828,-71.0978,-1.0
517,2184.0,Braintree,Massachusetts,MA,Norfolk,42.2093,-70.9963,-1.0
518,2185.0,Braintree,Massachusetts,MA,Norfolk,42.18,-71.0892,-1.0
519,2186.0,Milton,Massachusetts,MA,Norfolk,42.2537,-71.0771,-1.0
520,2187.0,Milton Village,Massachusetts,MA,Norfolk,42.18,-71.0892,-1.0
526,2193.0,Weston,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
528,2195.0,Newton,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
547,2228.0,East Boston,Massachusetts,MA,-1,42.347,-71.0886,-1.0
552,2258.0,Newton,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
568,2322.0,Avon,Massachusetts,MA,Norfolk,42.1258,-71.0437,-1.0
569,2324.0,Bridgewater,Massachusetts,MA,Plymouth,41.9773,-70.9723,-1.0
570,2325.0,Bridgewater,Massachusetts,MA,Plymouth,41.9872,-70.9728,-1.0
571,2327.0,Bryantville,Massachusetts,MA,Plymouth,42.0407,-70.8272,-1.0
572,2330.0,Carver,Massachusetts,MA,Plymouth,41.8883,-70.7678,-1.0
573,2331.0,Duxbury,Massachusetts,MA,Plymouth,41.9705,-70.7014,-1.0
574,2332.0,Duxbury,Massachusetts,MA,Plymouth,42.0399,-70.7163,-1.0
575,2333.0,East Bridgewater,Massachusetts,MA,Plymouth,42.0315,-70.945,-1.0
576,2334.0,Easton,Massachusetts,MA,Bristol,42.0235,-71.1324,-1.0
577,2337.0,Elmwood,Massachusetts,MA,Plymouth,42.0222,-70.9316,-1.0
578,2338.0,Halifax,Massachusetts,MA,Plymouth,42.0002,-70.8448,-1.0
579,2339.0,Hanover,Massachusetts,MA,Plymouth,42.1214,-70.857,-1.0
580,2340.0,Hanover,Massachusetts,MA,-1,42.1137,-70.8161,-1.0
582,2343.0,Holbrook,Massachusetts,MA,Norfolk,42.1464,-71.0083,-1.0
583,2344.0,Middleboro,Massachusetts,MA,Plymouth,41.9705,-70.7014,-1.0
584,2345.0,Manomet,Massachusetts,MA,Plymouth,41.8882,-70.581,-1.0
585,2346.0,Middleboro,Massachusetts,MA,Plymouth,41.8884,-70.893,-1.0
586,2347.0,Lakeville,Massachusetts,MA,Plymouth,41.8374,-70.9582,-1.0
587,2348.0,Middleboro,Massachusetts,MA,Plymouth,41.9705,-70.7014,-1.0
588,2349.0,Middleboro,Massachusetts,MA,Plymouth,41.9705,-70.7014,-1.0
589,2350.0,Monponsett,Massachusetts,MA,Plymouth,42.0185,-70.8475,-1.0
591,2355.0,North Carver,Massachusetts,MA,Plymouth,41.9169,-70.8013,-1.0
592,2356.0,North Easton,Massachusetts,MA,Bristol,42.059,-71.1123,-1.0
593,2357.0,North Easton,Massachusetts,MA,Bristol,42.0645,-71.0871,-1.0
594,2358.0,North Pembroke,Massachusetts,MA,Plymouth,41.9535,-70.7131,-1.0
595,2359.0,Pembroke,Massachusetts,MA,Plymouth,42.0621,-70.8044,-1.0
600,2364.0,Kingston,Massachusetts,MA,Plymouth,41.995,-70.741,-1.0
601,2366.0,South Carver,Massachusetts,MA,Plymouth,41.8501,-70.7044,-1.0
602,2367.0,Plympton,Massachusetts,MA,Plymouth,41.9655,-70.8046,-1.0
603,2368.0,Randolph,Massachusetts,MA,Norfolk,42.1736,-71.0514,-1.0
605,2375.0,South Easton,Massachusetts,MA,Bristol,42.0257,-71.0988,-1.0
606,2379.0,West Bridgewater,Massachusetts,MA,Plymouth,42.0255,-71.0161,-1.0
607,2381.0,White Horse Beach,Massachusetts,MA,Plymouth,41.9316,-70.5611,-1.0
608,2382.0,Whitman,Massachusetts,MA,Plymouth,42.0816,-70.9381,-1.0
619,2447.0,Brookline Village,Massachusetts,MA,Norfolk,42.18,-71.0892,-1.0
624,2455.0,North Waltham,Massachusetts,MA,-1,42.362,-71.2055,-1.0
625,2456.0,New Town,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
626,2457.0,Babson Park,Massachusetts,MA,Norfolk,42.18,-71.0892,-1.0
627,2458.0,Newton,Massachusetts,MA,Middlesex,42.3528,-71.1875,-1.0
628,2459.0,Newton Center,Massachusetts,MA,Middlesex,42.3341,-71.1833,-1.0
629,2460.0,Newtonville,Massachusetts,MA,Middlesex,42.352,-71.2084,-1.0
630,2461.0,Newton Highlands,Massachusetts,MA,Middlesex,42.3168,-71.2084,-1.0
631,2462.0,Newton Lower Falls,Massachusetts,MA,Middlesex,42.3299,-71.2562,-1.0
632,2464.0,Newton Upper Falls,Massachusetts,MA,Middlesex,42.3129,-71.2195,-1.0
634,2466.0,Auburndale,Massachusetts,MA,Middlesex,42.3441,-71.248,-1.0
635,2467.0,Chestnut Hill,Massachusetts,MA,Middlesex,42.3164,-71.1612,-1.0
636,2468.0,Waban,Massachusetts,MA,Middlesex,42.3271,-71.2315,-1.0
639,2474.0,Arlington,Massachusetts,MA,Middlesex,42.4202,-71.1565,-1.0
640,2475.0,Arlington Heights,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
641,2476.0,Arlington,Massachusetts,MA,Middlesex,42.4162,-71.1752,-1.0
644,2479.0,Waverley,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
645,2481.0,Wellesley Hills,Massachusetts,MA,Norfolk,42.3106,-71.2747,-1.0
648,2493.0,Weston,Massachusetts,MA,Middlesex,42.3589,-71.3001,-1.0
650,2495.0,Nonantum,Massachusetts,MA,Middlesex,42.4464,-71.4594,-1.0
652,2532.0,Buzzards Bay,Massachusetts,MA,Barnstable,41.7455,-70.5905,-1.0
653,2534.0,Cataumet,Massachusetts,MA,Barnstable,41.6694,-70.6234,-1.0
654,2535.0,Chilmark,Massachusetts,MA,Dukes,41.3575,-70.7416,-1.0
655,2536.0,East Falmouth,Massachusetts,MA,Barnstable,41.5968,-70.5671,-1.0
656,2537.0,East Sandwich,Massachusetts,MA,Barnstable,41.7283,-70.44,-1.0
657,2538.0,East Wareham,Massachusetts,MA,Plymouth,41.7682,-70.6532,-1.0
658,2539.0,Edgartown,Massachusetts,MA,Dukes,41.3889,-70.5339,-1.0
659,2540.0,Falmouth,Massachusetts,MA,Barnstable,41.5648,-70.6217,-1.0
660,2541.0,Falmouth,Massachusetts,MA,Barnstable,41.7993,-70.3087,-1.0
661,2542.0,Buzzards Bay,Massachusetts,MA,Barnstable,41.6531,-70.5537,-1.0
662,2543.0,Woods Hole,Massachusetts,MA,Barnstable,41.5263,-70.6643,-1.0
663,2552.0,Menemsha,Massachusetts,MA,Dukes,41.3798,-70.6431,-1.0
664,2553.0,Monument Beach,Massachusetts,MA,Barnstable,41.6734,-70.608,-1.0
665,2554.0,Nantucket,Massachusetts,MA,Nantucket,41.2725,-70.0932,-1.0
666,2556.0,North Falmouth,Massachusetts,MA,Barnstable,41.6417,-70.623,-1.0
667,2557.0,Oak Bluffs,Massachusetts,MA,Dukes,41.4174,-70.56,-1.0
668,2558.0,Onset,Massachusetts,MA,Plymouth,41.7476,-70.6582,-1.0
669,2559.0,Pocasset,Massachusetts,MA,Barnstable,41.6881,-70.6105,-1.0
670,2561.0,Sagamore,Massachusetts,MA,Barnstable,41.7703,-70.5337,-1.0
671,2562.0,Sagamore Beach,Massachusetts,MA,Barnstable,41.7933,-70.5196,-1.0
672,2563.0,Sandwich,Massachusetts,MA,Barnstable,41.7113,-70.4775,-1.0
673,2564.0,Siasconset,Massachusetts,MA,Nantucket,41.2739,-70.0155,-1.0
674,2565.0,Silver Beach,Massachusetts,MA,Barnstable,41.7993,-70.3087,-1.0
675,2568.0,Vineyard Haven,Massachusetts,MA,Dukes,41.45,-70.5937,-1.0
676,2571.0,Wareham,Massachusetts,MA,Plymouth,41.7541,-70.7116,-1.0
677,2573.0,Vineyard Haven,Massachusetts,MA,Dukes,41.3798,-70.6431,-1.0
678,2574.0,West Falmouth,Massachusetts,MA,Barnstable,41.6039,-70.6382,-1.0
679,2575.0,West Tisbury,Massachusetts,MA,Dukes,41.4212,-70.6428,-1.0
680,2576.0,West Wareham,Massachusetts,MA,Plymouth,41.7796,-70.7642,-1.0
681,2584.0,Nantucket,Massachusetts,MA,Nantucket,41.2778,-70.046,-1.0
683,2630.0,Barnstable,Massachusetts,MA,Barnstable,41.6983,-70.3001,-1.0
684,2631.0,Brewster,Massachusetts,MA,Barnstable,41.7492,-70.0699,-1.0
685,2632.0,Centerville,Massachusetts,MA,Barnstable,41.6606,-70.3532,-1.0
686,2633.0,Chatham,Massachusetts,MA,Barnstable,41.6889,-69.9722,-1.0
687,2634.0,Centerville,Massachusetts,MA,Barnstable,41.7993,-70.3087,-1.0
688,2635.0,Cotuit,Massachusetts,MA,Barnstable,41.6243,-70.4364,-1.0
689,2636.0,Centerville,Massachusetts,MA,Barnstable,41.7993,-70.3087,-1.0
690,2637.0,Cummaquid,Massachusetts,MA,Barnstable,41.7014,-70.2772,-1.0
691,2638.0,Dennis,Massachusetts,MA,Barnstable,41.7322,-70.1911,-1.0
692,2639.0,Dennis Port,Massachusetts,MA,Barnstable,41.6649,-70.1327,-1.0
693,2641.0,East Dennis,Massachusetts,MA,Barnstable,41.7347,-70.2047,-1.0
694,2642.0,Eastham,Massachusetts,MA,Barnstable,41.8408,-69.9849,-1.0
695,2643.0,East Orleans,Massachusetts,MA,Barnstable,41.7843,-69.962,-1.0
696,2644.0,Forestdale,Massachusetts,MA,Barnstable,41.6827,-70.5143,-1.0
697,2645.0,Harwich,Massachusetts,MA,Barnstable,41.7008,-70.0579,-1.0
698,2646.0,Harwich Port,Massachusetts,MA,Barnstable,41.6703,-70.0722,-1.0
699,2647.0,Hyannis Port,Massachusetts,MA,Barnstable,41.635,-70.3063,-1.0
700,2648.0,Marstons Mills,Massachusetts,MA,Barnstable,41.6703,-70.4163,-1.0
701,2649.0,Mashpee,Massachusetts,MA,Barnstable,41.6181,-70.4854,-1.0
702,2650.0,North Chatham,Massachusetts,MA,Barnstable,41.703,-69.9666,-1.0
703,2651.0,North Eastham,Massachusetts,MA,Barnstable,41.8243,-69.9818,-1.0
704,2652.0,North Truro,Massachusetts,MA,Barnstable,42.0338,-70.0875,-1.0
705,2653.0,Orleans,Massachusetts,MA,Barnstable,41.7792,-69.9822,-1.0
706,2655.0,Osterville,Massachusetts,MA,Barnstable,41.63,-70.3837,-1.0
708,2659.0,South Chatham,Massachusetts,MA,Barnstable,41.6801,-70.0241,-1.0
710,2661.0,South Harwich,Massachusetts,MA,Barnstable,41.6862,-70.0329,-1.0
711,2662.0,South Orleans,Massachusetts,MA,Barnstable,41.7567,-69.9841,-1.0
712,2663.0,South Wellfleet,Massachusetts,MA,Barnstable,41.8005,-70.0768,-1.0
713,2664.0,South Yarmouth,Massachusetts,MA,Barnstable,41.6739,-70.1949,-1.0
714,2666.0,Truro,Massachusetts,MA,Barnstable,41.9988,-70.0564,-1.0
715,2667.0,Wellfleet,Massachusetts,MA,Barnstable,41.9289,-70.0186,-1.0
716,2668.0,West Barnstable,Massachusetts,MA,Barnstable,41.7002,-70.372,-1.0
717,2669.0,West Chatham,Massachusetts,MA,Barnstable,41.6987,-70.0049,-1.0
718,2670.0,West Dennis,Massachusetts,MA,Barnstable,41.6626,-70.1681,-1.0
719,2671.0,West Harwich,Massachusetts,MA,Barnstable,41.6694,-70.1135,-1.0
720,2672.0,West Hyannisport,Massachusetts,MA,Barnstable,41.6356,-70.3233,-1.0
722,2675.0,Yarmouth Port,Massachusetts,MA,Barnstable,41.7051,-70.227,-1.0
723,2702.0,Assonet,Massachusetts,MA,Bristol,41.7975,-71.0607,-1.0
725,2712.0,Chartley,Massachusetts,MA,Bristol,41.7562,-71.0671,-1.0
726,2713.0,Cuttyhunk,Massachusetts,MA,Dukes,41.4218,-70.9313,-1.0
728,2715.0,Dighton,Massachusetts,MA,Bristol,41.8125,-71.1427,-1.0
729,2717.0,East Freetown,Massachusetts,MA,Bristol,41.7635,-70.9677,-1.0
730,2718.0,East Taunton,Massachusetts,MA,Bristol,41.8736,-71.0192,-1.0
731,2719.0,Fairhaven,Massachusetts,MA,Bristol,41.6409,-70.8896,-1.0
737,2725.0,Somerset,Massachusetts,MA,Bristol,41.7223,-71.178,-1.0
738,2726.0,Somerset,Massachusetts,MA,Bristol,41.756,-71.1492,-1.0
739,2738.0,Marion,Massachusetts,MA,Plymouth,41.7095,-70.7613,-1.0
740,2739.0,Mattapoisett,Massachusetts,MA,Plymouth,41.6618,-70.8164,-1.0
744,2743.0,Acushnet,Massachusetts,MA,Bristol,41.6997,-70.9087,-1.0
748,2747.0,North Dartmouth,Massachusetts,MA,Bristol,41.6338,-70.9958,-1.0
749,2748.0,South Dartmouth,Massachusetts,MA,Bristol,41.5665,-70.9843,-1.0
750,2754.0,North Dighton,Massachusetts,MA,-1,41.8644,-71.123,-1.0
753,2762.0,Plainville,Massachusetts,MA,Norfolk,42.0124,-71.3275,-1.0
754,2763.0,Attleboro Falls,Massachusetts,MA,Bristol,41.9726,-71.3082,-1.0
755,2764.0,North Dighton,Massachusetts,MA,Bristol,41.8529,-71.1485,-1.0
756,2766.0,Norton,Massachusetts,MA,Bristol,41.9718,-71.1894,-1.0
758,2768.0,Raynham Center,Massachusetts,MA,Bristol,41.7562,-71.0671,-1.0
760,2770.0,Rochester,Massachusetts,MA,Plymouth,41.7591,-70.8523,-1.0
761,2771.0,Seekonk,Massachusetts,MA,Bristol,41.8378,-71.3224,-1.0
762,2777.0,Swansea,Massachusetts,MA,Bristol,41.7473,-71.2122,-1.0
763,2779.0,Berkley,Massachusetts,MA,Bristol,41.8353,-71.0765,-1.0
766,2790.0,Westport,Massachusetts,MA,Bristol,41.6211,-71.089,-1.0
767,2791.0,Westport Point,Massachusetts,MA,Bristol,41.5191,-71.0851,-1.0
768,2801.0,Adamsville,Rhode Island,RI,Newport,41.5301,-71.2841,-1.0
769,2802.0,Albion,Rhode Island,RI,Providence,41.9541,-71.4621,-1.0
770,2804.0,Ashaway,Rhode Island,RI,Washington,41.4231,-71.7837,-1.0
771,2806.0,Barrington,Rhode Island,RI,Bristol,41.7443,-71.3175,-1.0
772,2807.0,Block Island,Rhode Island,RI,Washington,41.1715,-71.5748,-1.0
773,2808.0,Bradford,Rhode Island,RI,Washington,41.4114,-71.7465,-1.0
774,2809.0,Bristol,Rhode Island,RI,Bristol,41.6825,-71.2676,-1.0
775,2812.0,Carolina,Rhode Island,RI,Washington,41.4691,-71.6751,-1.0
776,2813.0,Charlestown,Rhode Island,RI,Washington,41.4007,-71.6615,-1.0
777,2814.0,Chepachet,Rhode Island,RI,Providence,41.9155,-71.6795,-1.0
778,2815.0,Clayville,Rhode Island,RI,Providence,41.7778,-71.6706,-1.0
780,2817.0,West Greenwich,Rhode Island,RI,Kent,41.64,-71.6435,-1.0
782,2822.0,Exeter,Rhode Island,RI,Washington,41.574,-71.6076,-1.0
783,2823.0,Fiskeville,Rhode Island,RI,Providence,41.7312,-71.5468,-1.0
784,2824.0,Forestdale,Rhode Island,RI,Providence,42.0002,-71.5631,-1.0
785,2825.0,Foster,Rhode Island,RI,Providence,41.7815,-71.7187,-1.0
786,2826.0,Glendale,Rhode Island,RI,Providence,41.9824,-71.6008,-1.0
787,2827.0,Greene,Rhode Island,RI,Kent,41.7062,-71.7356,-1.0
788,2828.0,Greenville,Rhode Island,RI,Providence,41.8734,-71.5569,-1.0
789,2829.0,Harmony,Rhode Island,RI,Providence,41.8793,-71.5894,-1.0
790,2830.0,Harrisville,Rhode Island,RI,Providence,41.9764,-71.6534,-1.0
791,2831.0,Hope,Rhode Island,RI,Providence,41.7516,-71.5612,-1.0
792,2832.0,Hope Valley,Rhode Island,RI,Washington,41.5096,-71.7339,-1.0
793,2833.0,Hopkinton,Rhode Island,RI,Washington,41.4751,-71.7726,-1.0
794,2835.0,Jamestown,Rhode Island,RI,Newport,41.5164,-71.3761,-1.0
795,2836.0,Kenyon,Rhode Island,RI,Washington,41.4474,-71.6204,-1.0
796,2837.0,Little Compton,Rhode Island,RI,Newport,41.522,-71.1612,-1.0
797,2838.0,Manville,Rhode Island,RI,Providence,41.9689,-71.4741,-1.0
798,2839.0,Mapleville,Rhode Island,RI,Providence,41.9417,-71.6376,-1.0
799,2840.0,Newport,Rhode Island,RI,Newport,41.4876,-71.3271,-1.0
800,2841.0,Newport,Rhode Island,RI,Newport,41.499,-71.299,-1.0
801,2842.0,Middletown,Rhode Island,RI,Newport,41.5198,-71.2731,-1.0
804,2857.0,North Scituate,Rhode Island,RI,Providence,41.8439,-71.6242,-1.0
805,2858.0,Oakland,Rhode Island,RI,Providence,41.9636,-71.6429,-1.0
806,2859.0,Pascoag,Rhode Island,RI,Providence,41.9627,-71.7099,-1.0
810,2863.0,Central Falls,Rhode Island,RI,Providence,41.8883,-71.3945,-1.0
811,2864.0,Cumberland,Rhode Island,RI,Providence,41.9484,-71.4154,-1.0
813,2871.0,Portsmouth,Rhode Island,RI,Newport,41.5944,-71.252,-1.0
814,2872.0,Prudence Island,Rhode Island,RI,Bristol,41.7071,-71.2868,-1.0
815,2873.0,Rockville,Rhode Island,RI,Washington,41.5199,-71.774,-1.0
816,2874.0,Saunderstown,Rhode Island,RI,Washington,41.5105,-71.4427,-1.0
817,2875.0,Shannock,Rhode Island,RI,Washington,41.456,-71.6355,-1.0
818,2876.0,Slatersville,Rhode Island,RI,Providence,41.9984,-71.5763,-1.0
819,2877.0,Slocum,Rhode Island,RI,Washington,41.5289,-71.5299,-1.0
820,2878.0,Tiverton,Rhode Island,RI,Newport,41.6338,-71.1808,-1.0
823,2881.0,Kingston,Rhode Island,RI,Washington,41.4803,-71.5292,-1.0
824,2882.0,Narragansett,Rhode Island,RI,Washington,41.4353,-71.4616,-1.0
825,2883.0,Peace Dale,Rhode Island,RI,Washington,41.3753,-71.6439,-1.0
831,2891.0,Westerly,Rhode Island,RI,Washington,41.3691,-71.8126,-1.0
832,2892.0,West Kingston,Rhode Island,RI,Washington,41.5058,-71.6211,-1.0
833,2893.0,West Warwick,Rhode Island,RI,Kent,41.7004,-71.5183,-1.0
834,2894.0,Wood River Junction,Rhode Island,RI,Washington,41.45,-71.7074,-1.0
836,2896.0,North Smithfield,Rhode Island,RI,Providence,41.9724,-71.5508,-1.0
837,2898.0,Wyoming,Rhode Island,RI,Washington,41.5041,-71.663,-1.0
848,2911.0,North Providence,Rhode Island,RI,Providence,41.8547,-71.4735,-1.0
851,2915.0,Riverside,Rhode Island,RI,Providence,41.7723,-71.3542,-1.0
852,2916.0,Rumford,Rhode Island,RI,Providence,41.8425,-71.3559,-1.0
855,2919.0,Johnston,Rhode Island,RI,Providence,41.8274,-71.52,-1.0
860,3032.0,Auburn,New Hampshire,NH,Rockingham,42.9925,-71.3449,-1.0
861,3033.0,Brookline,New Hampshire,NH,Hillsborough,42.7384,-71.6663,-1.0
862,3034.0,Candia,New Hampshire,NH,Rockingham,43.0585,-71.3049,-1.0
863,3036.0,Chester,New Hampshire,NH,Rockingham,42.9678,-71.245,-1.0
864,3037.0,Deerfield,New Hampshire,NH,Rockingham,43.1378,-71.2513,-1.0
866,3040.0,East Candia,New Hampshire,NH,Rockingham,43.0059,-71.0132,-1.0
867,3041.0,East Derry,New Hampshire,NH,Rockingham,43.0059,-71.0132,-1.0
868,3042.0,Epping,New Hampshire,NH,Rockingham,43.0411,-71.0764,-1.0
869,3043.0,Francestown,New Hampshire,NH,Hillsborough,42.992,-71.8113,-1.0
870,3044.0,Fremont,New Hampshire,NH,Rockingham,42.984,-71.1218,-1.0
872,3046.0,Dunbarton,New Hampshire,NH,Merrimack,43.1025,-71.6169,-1.0
873,3047.0,Greenfield,New Hampshire,NH,Hillsborough,42.9493,-71.8728,-1.0
874,3048.0,Greenville,New Hampshire,NH,Hillsborough,42.7482,-71.7619,-1.0
875,3049.0,Hollis,New Hampshire,NH,Hillsborough,42.7485,-71.5772,-1.0
876,3051.0,Hudson,New Hampshire,NH,Hillsborough,42.769,-71.4121,-1.0
877,3052.0,Litchfield,New Hampshire,NH,Hillsborough,42.843,-71.455,-1.0
878,3053.0,Londonderry,New Hampshire,NH,Rockingham,42.8656,-71.3772,-1.0
880,3055.0,Milford,New Hampshire,NH,Hillsborough,42.8285,-71.6606,-1.0
881,3057.0,Mont Vernon,New Hampshire,NH,Hillsborough,42.8976,-71.6762,-1.0
887,3070.0,New Boston,New Hampshire,NH,Hillsborough,42.9722,-71.6864,-1.0
888,3071.0,New Ipswich,New Hampshire,NH,Hillsborough,42.7511,-71.8703,-1.0
889,3073.0,North Salem,New Hampshire,NH,Rockingham,43.0059,-71.0132,-1.0
890,3076.0,Pelham,New Hampshire,NH,Hillsborough,42.7288,-71.3046,-1.0
891,3077.0,Raymond,New Hampshire,NH,Rockingham,43.0325,-71.1912,-1.0
893,3082.0,Lyndeborough,New Hampshire,NH,Hillsborough,42.8954,-71.7744,-1.0
894,3084.0,Temple,New Hampshire,NH,Hillsborough,42.82,-71.8523,-1.0
895,3086.0,Wilton,New Hampshire,NH,Hillsborough,42.8368,-71.7541,-1.0
896,3087.0,Windham,New Hampshire,NH,Rockingham,42.8051,-71.3067,-1.0
902,3106.0,Hooksett,New Hampshire,NH,Merrimack,43.0617,-71.4444,-1.0
906,3110.0,Bedford,New Hampshire,NH,Hillsborough,42.9403,-71.5213,-1.0
908,3215.0,Waterville Valley,New Hampshire,NH,Grafton,43.9302,-71.5341,-1.0
909,3216.0,Andover,New Hampshire,NH,Merrimack,43.4287,-71.783,-1.0
910,3217.0,Ashland,New Hampshire,NH,Grafton,43.7034,-71.6121,-1.0
911,3218.0,Barnstead,New Hampshire,NH,Belknap,43.3349,-71.2887,-1.0
912,3220.0,Belmont,New Hampshire,NH,Belknap,43.4512,-71.489,-1.0
913,3221.0,Bradford,New Hampshire,NH,Merrimack,43.2517,-71.9617,-1.0
914,3222.0,Bristol,New Hampshire,NH,Grafton,43.612,-71.7507,-1.0
915,3223.0,Campton,New Hampshire,NH,Grafton,43.8418,-71.6652,-1.0
916,3224.0,Canterbury,New Hampshire,NH,Merrimack,43.357,-71.557,-1.0
917,3225.0,Center Barnstead,New Hampshire,NH,Belknap,43.3566,-71.2424,-1.0
918,3226.0,Center Harbor,New Hampshire,NH,Belknap,43.7107,-71.4797,-1.0
919,3227.0,Center Sandwich,New Hampshire,NH,Carroll,43.8162,-71.4506,-1.0
920,3229.0,Contoocook,New Hampshire,NH,Merrimack,43.1978,-71.6968,-1.0
921,3230.0,Danbury,New Hampshire,NH,Merrimack,43.5115,-71.8691,-1.0
922,3231.0,East Andover,New Hampshire,NH,Merrimack,43.4662,-71.7365,-1.0
923,3232.0,East Hebron,New Hampshire,NH,Grafton,43.9675,-71.8409,-1.0
924,3233.0,Elkins,New Hampshire,NH,Merrimack,43.4227,-71.9448,-1.0
925,3234.0,Epsom,New Hampshire,NH,Merrimack,43.2174,-71.3546,-1.0
926,3235.0,Franklin,New Hampshire,NH,Merrimack,43.4426,-71.6491,-1.0
927,3237.0,Gilmanton,New Hampshire,NH,Belknap,43.4175,-71.4121,-1.0
928,3238.0,Glencliff,New Hampshire,NH,Grafton,43.9675,-71.8409,-1.0
929,3240.0,Grafton,New Hampshire,NH,Grafton,43.5727,-71.9634,-1.0
930,3241.0,Hebron,New Hampshire,NH,Grafton,43.7186,-71.827,-1.0
931,3242.0,Henniker,New Hampshire,NH,Merrimack,43.1791,-71.8159,-1.0
932,3243.0,Hill,New Hampshire,NH,Merrimack,43.5274,-71.7292,-1.0
933,3244.0,Hillsboro,New Hampshire,NH,Hillsborough,43.1207,-71.9028,-1.0
934,3245.0,Holderness,New Hampshire,NH,Grafton,43.7378,-71.6044,-1.0
935,3246.0,Laconia,New Hampshire,NH,Belknap,43.5727,-71.4781,-1.0
936,3247.0,Laconia,New Hampshire,NH,Belknap,43.589,-71.4455,-1.0
937,3249.0,Gilford,New Hampshire,NH,Belknap,43.5475,-71.4072,-1.0
938,3251.0,Lincoln,New Hampshire,NH,Grafton,44.0582,-71.6727,-1.0
939,3252.0,Lochmere,New Hampshire,NH,Belknap,43.4686,-71.5371,-1.0
940,3253.0,Meredith,New Hampshire,NH,Belknap,43.6311,-71.4997,-1.0
